OBJECTID,FACILITYID,NAME,ADDRESS,CITY,STATE,ZIP,ZIP4,TELEPHONE,TYPE,STATUS,POPULATION,COUNTY,COUNTYFIPS,COUNTRY,NAICS_CODE,NAICS_DESC,SOURCE,SOURCEDATE,VAL_METHOD,VAL_DATE,WEBSITE,SECURELVL,CAPACITY,Shape__Area,Shape__Length
2668,10002166,BREVARD COUNTY JAIL COMPLEX,860 CAMP RD,COCOA,FL,32927,-999,(321) 690-1500,COUNTY,OPEN,1441,BREVARD,12009,USA,922140,CORRECTIONAL INSTITUTIONS,https://fdc.myflorida.com/pub/jails/2024/2024_02%20February%20FCDF.pdf,2024/02/29 00:00:00+00,IMAGERY/OTHER,2024/04/05 00:00:00+00,https://www.brevardsheriff.com/home/commands-services/jail-complex-court-services/jail-complex/,MAXIMUM,1849,5.88482362218201e-06,0.0131794853187582
2669,10002189,BROWARD COUNTY MAIN JAIL,555 SE 1ST AVE,FT. LAUDERDALE,FL,33301,-999,(954) 831-5900,COUNTY,OPEN,-999,BROWARD,12011,USA,922140,CORRECTIONAL INSTITUTIONS,https://fdc.myflorida.com/pub/jails/2024/2024_02%20February%20FCDF.pdf,2024/02/29 00:00:00+00,IMAGERY/OTHER,2024/04/05 00:00:00+00,https://www.sheriff.org/DOD/Pages/Facility.aspx?title=Main%20Jail%20Bureau,MAXIMUM,1538,5.49788410353358e-07,0.00349591292651428
2670,10000538,NORTH BROWARD BUREAU,1550 NW 30TH AVE,POMPANO BEACH,FL,33069,-999,(954) 831-5900,COUNTY,OPEN,-999,BROWARD,12011,USA,922140,CORRECTIONAL INSTITUTIONS,https://fdc.myflorida.com/pub/jails/2024/2024_02%20February%20FCDF.pdf,2024/02/29 00:00:00+00,IMAGERY/OTHER,2024/04/05 00:00:00+00,https://www.sheriff.org/DOD/Pages/Facility.aspx?title=North%20Broward%20Bureau,MEDIUM,1200,2.1020907752245e-06,0.00718323519484491
2671,10003082,SCI SMITHFIELD,1120 PIKE ST,HUNTINGDON,PA,16652,-999,(814) 643-6520,STATE,OPEN,1360,HUNTINGDON,42061,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.cor.pa.gov/About%20Us/Statistics/Documents/current%20monthly%20population.pdf,2017/11/30 00:00:00+00,IMAGERY/OTHER,2024/04/09 00:00:00+00,https://www.cor.pa.gov/Facilities/StatePrisons/Pages/Smithfield.aspx,CLOSE,1243,1.36280277729384e-05,0.0148978111586047
2672,10001133,EVANS CORRECTIONAL INSTITUTION,610 HWY 9 W,BENNETTSVILLE,SC,29512,-999,(843) 479-4181,STATE,OPEN,-999,MARLBORO,45069,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.doc.sc.gov/institutions,2018/01/08 00:00:00+00,IMAGERY/OTHER,2024/04/10 00:00:00+00,https://www.doc.sc.gov/institutions,MEDIUM,-999,1.50822136220086e-05,0.0156767516101295
2673,10006277,RIPLEY COUNTY JAIL / SHERIFF,210 N MONROE ST,VERSAILLES,IN,47042,-999,(812) 689-5558,COUNTY,OPEN,-999,RIPLEY,18137,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.ripleycounty.com/sheriff/,2018/03/06 00:00:00+00,IMAGERY/OTHER,2024/08/01 00:00:00+00,https://www.ripleycounty.com/sheriff/,NOT AVAILABLE,-999,3.08759354084032e-07,0.00282105090569013
2674,10001847,VIGO COUNTY JAIL (OLD),201 CHERRY ST,TERRE HAUTE,IN,47807,-999,(812) 462-3226,COUNTY,CLOSED,0,VIGO,18167,USA,922140,CORRECTIONAL INSTITUTIONS,https://sheriff.vigocounty.in.gov/department/index.php?structureid=10,2018/03/06 00:00:00+00,IMAGERY/OTHER,2024/08/01 00:00:00+00,http://sheriff.vigocounty.in.gov/,NOT AVAILABLE,-999,2.64365326074767e-07,0.00256564785924332
2675,10001057,ST JOSEPH COUNTY JAIL,401 W SAMPLE ST,SOUTH BEND,IN,46601,-999,(574) 245-6500,COUNTY,OPEN,-999,ST. JOSEPH,18141,USA,922140,CORRECTIONAL INSTITUTIONS,https://sjcpd.org/jail/,2024/08/01 00:00:00+00,IMAGERY/OTHER,2024/08/01 00:00:00+00,https://sjcpd.org/jail/,MAXIMUM,831,2.60454953604494e-06,0.00746112025040418
2676,10006276,RANDOLPH COUNTY JAIL / SHERIFF,155 EAST SOUTH STREET,WINCHESTER,IN,47394,-999,(765) 584-1721,COUNTY,OPEN,-999,RANDOLPH,18135,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.in.gov/counties/randolph/departments/sheriff/jail-information/,2024/08/01 00:00:00+00,IMAGERY/OTHER,2024/08/01 00:00:00+00,https://www.in.gov/counties/randolph/departments/sheriff/jail-information/,NOT AVAILABLE,106,3.33380739903077e-07,0.00239844200007155
2677,10001150,RIDGELAND CORRECTIONAL INSTITUTION,5 CORRECTIONAL RD,RIDGELAND,SC,29936,-999,(803) 896-3200,STATE,OPEN,-999,JASPER,45053,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.doc.sc.gov/institutions,2018/01/08 00:00:00+00,IMAGERY/OTHER,2024/04/11 00:00:00+00,https://www.doc.sc.gov/institutions,MEDIUM,-999,1.56077257997822e-05,0.0170694045845025
2678,10006758,VIGO COUNTY WORK RELEASE,104 S. FIRST STREET,TERRA HAUTE,IN,47807,-999,(812) 462-3381,COUNTY,OPEN,-999,VIGO,18167,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.vigocounty.in.gov/department/index.php?structureid=20,2018/03/06 00:00:00+00,IMAGERY/OTHER,2024/08/01 00:00:00+00,https://www.vigocounty.in.gov/department/index.php?structureid=20,NOT AVAILABLE,-999,1.87194245881983e-07,0.00184923789375237
2679,10000398,MONTGOMERY CORRECTIONAL CENTER,4727 LANNIE RD,JACKSONVILLE,FL,32218,-999,(904) 630-8800,COUNTY,OPEN,-999,DUVAL,12031,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.jaxsheriff.org/Resources/Corrections-Facility.aspx#prison,2018/02/20 00:00:00+00,IMAGERY/OTHER,2024/04/04 00:00:00+00,https://www.jaxsheriff.org/Resources/Corrections-Facility.aspx#prison,NOT AVAILABLE,-999,4.75498086416337e-06,0.0135675164612978
2680,10005633,WASHINGTON COUNTY DETENTION CENTER,801 JACKSON STREET,SALEM,IN,47167,-999,(812) 883-5999,COUNTY,OPEN,-999,WASHINGTON,18175,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.washingtoncounty.in.gov/government/public_health_and_safety/washington_county_sheriff.php,2018/03/06 00:00:00+00,IMAGERY/OTHER,2024/08/01 00:00:00+00,http://www.wcsd.net/,NOT AVAILABLE,-999,6.83536654833006e-07,0.00476297983782125
2681,10005605,WHITLEY COUNTY JAIL,101 WEST MARKET STREET,COLUMBIA CITY,IN,46725,-999,(260) 244-7119,COUNTY,OPEN,-999,WHITLEY,18183,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.whitleycounty.in.gov/department/division.php?structureid=66,2018/03/06 00:00:00+00,IMAGERY/OTHER,2024/08/01 00:00:00+00,https://www.whitleycounty.in.gov/department/division.php?structureid=66,NOT AVAILABLE,-999,2.95242443826282e-07,0.00228709031896594
2682,10006759,WHITLEY COUNTY WORK RELEASE,351 W. PLAZA DRIVE,COLUMBIA CITY,IN,46725,-999,(260) 248-3113,COUNTY,OPEN,-999,WHITLEY,18183,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.whitleycounty.in.gov/department/index.php?structureid=12,2018/03/06 00:00:00+00,IMAGERY/OTHER,2024/08/01 00:00:00+00,https://www.whitleycounty.in.gov/department/index.php?structureid=12,NOT AVAILABLE,-999,1.267339939659e-07,0.00172057354556987
2683,10002688,WATEREE RIVER CORRECTIONAL INSTITUTION,HIGHWAY 261,REMBERT,SC,29128,-999,(803) 432-6191,STATE,OPEN,-999,SUMTER,45085,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.doc.sc.gov/institutions,2018/01/08 00:00:00+00,IMAGERY/OTHER,2024/04/11 00:00:00+00,https://www.doc.sc.gov/institutions,MINIMUM,-999,1.01118209840934e-05,0.013721582970072
2684,10001827,JOHNSON COUNTY JUVENILE DETENTION CENTER,915 WEST SPRUCE STREET,OLATHE,KS,66061,-999,(913) 715-7200,COUNTY,OPEN,-999,JOHNSON,20091,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.jocogov.org/dept/corrections/juvenile-services/juvenile-detention-center,2018/03/12 00:00:00+00,IMAGERY/OTHER,2024/08/01 00:00:00+00,https://www.jocogov.org/dept/corrections/home,JUVENILE,69,4.22780431108549e-07,0.0029650054101948
2685,10000348,ESCAMBIA COUNTY WORK ANNEX,601 HIGHWAY 297-A,CANTONMENT,FL,32533,-999,(850) 937-2100,COUNTY,OPEN,-999,ESCAMBIA,12033,USA,922140,CORRECTIONAL INSTITUTIONS,https://myescambia.com/our-services/corrections,2024/04/05 00:00:00+00,IMAGERY/OTHER,2024/04/05 00:00:00+00,https://myescambia.com/our-services/corrections/community-detention/work-annex,NOT AVAILABLE,-999,6.77092884870945e-07,0.00387693972755767
2686,10000493,HARDEE COUNTY DETENTION FACILITY,900 E SUMMIT ST,WAUCHULA,FL,33873,-999,(863) 767-0873,COUNTY,OPEN,128,HARDEE,12049,USA,922140,CORRECTIONAL INSTITUTIONS,https://fdc.myflorida.com/pub/jails/2024/2024_02%20February%20FCDF.pdf,2024/02/28 00:00:00+00,IMAGERY/OTHER,2024/04/05 00:00:00+00,https://www.hardeeso.com/departments/detention.php,MAXIMUM,-999,8.28439851829899e-07,0.00413132385685236
2687,10000379,JEFFERSON COUNTY JAIL,171 INDUSTRIAL PARK,MONTICELLO,FL,32344,-999,(850) 997-0843,COUNTY,OPEN,61,JEFFERSON,12065,USA,922140,CORRECTIONAL INSTITUTIONS,https://fdc.myflorida.com/pub/jails/2024/2024_02%20February%20FCDF.pdf,2024/02/28 00:00:00+00,IMAGERY/OTHER,2024/04/05 00:00:00+00,https://www.jcso-fl.org/law-enforcement-staff/,MAXIMUM,-999,5.67337565371417e-07,0.00394335929645322
2688,10006720,ESCAMBIA COUNTY WORK RELEASE FACILITY,1211 W FAIRFIELD DR,PENSACOLA,FL,32501,-999,(850) 595-4419,COUNTY,OPEN,-999,ESCAMBIA,12033,USA,922140,CORRECTIONAL INSTITUTIONS,https://myescambia.com/our-services/corrections,2024/04/05 00:00:00+00,IMAGERY/OTHER,2024/04/05 00:00:00+00,https://myescambia.com/our-services/corrections/community-corrections/community-work-release,NOT AVAILABLE,-999,4.22598532168195e-07,0.00266212727176641
2689,10002299,MONMOUTH COUNTY CORRECTIONAL INSTITUTION,1 WATERWORKS RD,FREEHOLD,NJ,07728,-999,(732) 294-5983,COUNTY,OPEN,-999,MONMOUTH,34025,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.mcsonj.org/divisions/corrections/,2018/04/06 00:00:00+00,IMAGERY/OTHER,2024/07/29 00:00:00+00,https://www.mcsonj.org/divisions/corrections/,MAXIMUM,1328,4.17542264585791e-06,0.00960115342937067
2690,10002347,CALIPATRIA STATE PRISON (CAL),7018 BLAIR ROAD,CALIPATRIA,CA,92233,-999,(760) 348-7000,STATE,OPEN,-999,IMPERIAL,06025,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.cdcr.ca.gov/Facilities_Locator/,2017/10/18 00:00:00+00,IMAGERY/OTHER,2024/01/22 00:00:00+00,https://www.cdcr.ca.gov/facility-locator/cal/,MAXIMUM,2308,4.4060501295462e-05,0.0315825975594861
2691,10002348,CENTINELA STATE PRISON (CEN),2302 BROWN ROAD,IMPERIAL,CA,92251,-999,(760) 337-7900,STATE,OPEN,-999,IMPERIAL,06025,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.cdcr.ca.gov/facility-locator/,2017/10/18 00:00:00+00,IMAGERY/OTHER,2024/01/22 00:00:00+00,https://www.cdcr.ca.gov/facility-locator/cen/,MAXIMUM,2308,4.08361806876201e-05,0.0259324354012823
2692,10000454,LAKE COUNTY DETENTION CENTER,551 W MAIN ST,TAVARES,FL,32778,-999,(352) 742-4000,COUNTY,OPEN,757,LAKE,12069,USA,922140,CORRECTIONAL INSTITUTIONS,https://fdc.myflorida.com/pub/jails/2024/2024_02%20February%20FCDF.pdf,2024/02/28 00:00:00+00,IMAGERY/OTHER,2024/04/12 00:00:00+00,https://www.lcso.org/,MAXIMUM,-999,1.99817827706283e-06,0.00759758101825425
2693,10004578,CLAY COUNTY JAIL / SHERIFF,901 NORTH ORANGE AVENUE,GREEN COVE SPRINGS,FL,32043,-999,(904) 529-5905,COUNTY,OPEN,423,CLAY,12019,USA,922140,CORRECTIONAL INSTITUTIONS,https://fdc.myflorida.com/pub/jails/2024/2024_02%20February%20FCDF.pdf,2024/02/29 00:00:00+00,IMAGERY/OTHER,2024/04/05 00:00:00+00,https://www.claysheriff.com/departments/detention-jail/,NOT AVAILABLE,490,9.45690317166736e-07,0.00462182170924192
2694,10001458,GLADES COUNTY DETENTION CENTER,1297 EAST STATE ROAD 78,MOORE HAVEN,FL,33471,-999,(863) 946-1600,FEDERAL,OPEN,-999,GLADES,12043,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.ice.gov/detain/detention-facilities/glades-county-detention-center,2024/04/05 00:00:00+00,IMAGERY/OTHER,2024/04/05 00:00:00+00,https://www.gladessheriff.org/corrections/inmate_information/icedhs.php,MAXIMUM,-999,2.09100562642561e-06,0.00703982009457894
2695,10001049,SEDGWICK COUNTY JUVENILE DETENTION FACILITY,700 SOUTH HYDRAULIC STREET,WICHITA,KS,67211,-999,(316) 660-9760,COUNTY,OPEN,-999,SEDGWICK,20173,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.sedgwickcounty.org/corrections/services-and-locations/juvenile-services/,2024/08/01 00:00:00+00,IMAGERY/OTHER,2024/08/01 00:00:00+00,https://www.sedgwickcounty.org/corrections/services-and-locations/juvenile-services/,JUVENILE,109,9.17581473913742e-07,0.00579797925412991
2696,10001451,GILCHRIST COUNTY JAIL,9239 S US HWY 129,TRENTON,FL,32693,-999,(352) 463-3410,COUNTY,OPEN,45,GILCHRIST,12041,USA,922140,CORRECTIONAL INSTITUTIONS,https://fdc.myflorida.com/pub/jails/2024/2024_02%20February%20FCDF.pdf,2024/02/28 00:00:00+00,IMAGERY/OTHER,2024/04/05 00:00:00+00,http://www.gcso.us/,MAXIMUM,-999,1.38996256282553e-07,0.00188677764928908
2697,10004583,FLAGLER COUNTY DETENTION FACILITY,1002 JUSTICE LANE,BUNNELL,FL,32110,-999,(386) 437-4116,COUNTY,OPEN,255,FLAGLER,12035,USA,922140,CORRECTIONAL INSTITUTIONS,https://fdc.myflorida.com/pub/jails/2024/2024_02%20February%20FCDF.pdf,2024/02/28 00:00:00+00,IMAGERY/OTHER,2024/04/05 00:00:00+00,https://www.flaglersheriff.com/divisions/court-and-correction,NOT AVAILABLE,400,1.8032892512565e-06,0.00737282824500449
2698,10006768,SEDGWICK COUNTY JUVENILE RESIDENTIAL FACILITY,881 S. MINNESOTA,WICHITA,KS,67211,-999,(316) 660-9775,COUNTY,OPEN,15,SEDGWICK,20173,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.sedgwickcounty.org/corrections/services-and-locations/juvenile-services/,2024/08/01 00:00:00+00,IMAGERY/OTHER,2024/08/01 00:00:00+00,https://www.sedgwickcounty.org/corrections/services-and-locations/juvenile-services/,JUVENILE,16,1.04557102531544e-07,0.00152810658180137
2699,10000523,HENDRY COUNTY JAIL,101 S BRIDGE ST,LABELLE,FL,33935,-999,(863) 674-5600,COUNTY,OPEN,224,HENDRY,12051,USA,922140,CORRECTIONAL INSTITUTIONS,https://fdc.myflorida.com/pub/jails/2024/2024_02%20February%20FCDF.pdf,2024/02/28 00:00:00+00,IMAGERY/OTHER,2024/04/05 00:00:00+00,http://www.hendrysheriff.org/divisions/detention_facility2.php,MAXIMUM,-999,5.98094402448623e-07,0.00327990659429169
2700,10006443,SOUTHEAST KANSAS REGIONAL JUVENILE DETENTION,207 N. ENTERPRISE DRIVE,GIRARD,KS,66743,-999,(620) 724-4174,COUNTY,OPEN,-999,CRAWFORD,20037,USA,922140,CORRECTIONAL INSTITUTIONS,https://southeastkansasrjdc.weebly.com/,2024/08/01 00:00:00+00,IMAGERY/OTHER,2024/08/01 00:00:00+00,https://southeastkansasrjdc.weebly.com/,JUVENILE,25,1.69303802977083e-07,0.00206588271026148
2701,10001447,GULF COUNTY JAIL,1000 CECIL G COSTIN SR BLVD,PORT SAINT JOE,FL,32456,-999,(850) 227-1124,COUNTY,OPEN,32,GULF,12045,USA,922140,CORRECTIONAL INSTITUTIONS,https://fdc.myflorida.com/pub/jails/2024/2024_02%20February%20FCDF.pdf,2024/02/28 00:00:00+00,IMAGERY/OTHER,2024/04/05 00:00:00+00,http://www.gulfsheriff.com/,NOT AVAILABLE,-999,1.51613448906573e-07,0.00189614281523046
2702,10004606,KISSIMMEE COMMUNITY RELEASE CENTER,2925 MICHIGAN AVE,KISSIMMEE,FL,34744,1200,(407) 846-5210,STATE,OPEN,-999,OSCEOLA,12097,USA,922140,CORRECTIONAL INSTITUTIONS,https://fdc.myflorida.com/org/facilitydir.html,2024/02/15 00:00:00+00,IMAGERY/OTHER,2024/04/01 00:00:00+00,NOT AVAILABLE,MINIMUM,-999,1.92581228475319e-06,0.00635002860576018
2703,10000519,ATLANTIC COMMUNITY RELEASE CENTER,263 FAIRGROUNDS RD,WEST PALM BEACH,FL,33411,3639,(561) 791-4189,STATE,OPEN,-999,PALM BEACH,12099,USA,922140,CORRECTIONAL INSTITUTIONS,https://fdc.myflorida.com/org/facilitydir.html,2024/02/15 00:00:00+00,IMAGERY/OTHER,2024/04/01 00:00:00+00,NOT AVAILABLE,MINIMUM,-999,2.19537696466432e-07,0.0020114728277852
2704,10006447,DOUGLAS COUNTY JUVENILE DETENTION CENTER,330 NORTHEAST INDUSTRIAL LANE,LAWRENCE,KS,66044,-999,(785) 331-1300,COUNTY,OPEN,-999,DOUGLAS,20045,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.dgcoks.gov/criminal-justice-services/juvenile-detention,2024/08/01 00:00:00+00,IMAGERY/OTHER,2024/08/01 00:00:00+00,https://www.dgcoks.gov/criminal-justice-services/juvenile-detention,JUVENILE,18,2.31020749197342e-07,0.00236041477445948
2705,10004854,SW KANSAS REGIONAL JUVENILE DETENTION CENTER,507 WEST SANTA FE STREET,GARDEN CITY,KS,67846,-999,(620) 272-3800,COUNTY,OPEN,-999,FINNEY,20055,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.finneycounty.org/165/Juvenile-Detention-Center-JDC,2024/08/01 00:00:00+00,IMAGERY/OTHER,2024/08/01 00:00:00+00,https://www.finneycounty.org/165/Juvenile-Detention-Center-JDC,JUVENILE,28,2.68238181888591e-07,0.00223323756628229
2706,20000700,SULLIVAN COUNTY JAIL,77 E JUSTICE DR,SULLIVAN,IN,47882,-999,(812) 268-4308,COUNTY,OPEN,-999,SULLIVAN,18153,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.sullivancounty.in.gov/department/division.php?structureid=73,2024/08/01 00:00:00+00,IMAGERY/OTHER,2024/08/01 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,-999,5.29131966686691e-07,0.00334440152851825
2707,20000701,TIPTON COUNTY JAIL,2300 W OLD SR 28,TIPTON,IN,46072,-999,(765) 675-7004,COUNTY,OPEN,-999,TIPTON,18159,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.tiptongov.com/county/department/division.php?structureid=99,2024/08/01 00:00:00+00,IMAGERY/OTHER,2024/08/01 00:00:00+00,http://www.tiptongov.com/county/department/index.php?structureid=41,NOT AVAILABLE,84,3.32647232426098e-07,0.00291889613481081
2708,10001285,PASADENA CITY JAIL,1202 DAVIS ST,PASADENA,TX,77506,-999,(713) 475-7870,LOCAL,OPEN,-999,HARRIS,48201,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.pasadenatx.gov/directory.aspx?did=47,2016/03/01 00:00:00+00,UNVERIFIED,2020/02/27 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,-999,6.18951617070707e-07,0.00318934791991592
2709,10001461,WOMEN'S DETENTION CENTER,1401 NW 7TH AVE,MIAMI,FL,33136,-999,NOT AVAILABLE,COUNTY,CLOSED,0,MIAMI-DADE,12086,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.miamidade.gov/govaction/legistarfiles/Matters/Y2020/200938.pdf,2020/05/14 00:00:00+00,IMAGERY/OTHER,2024/04/12 00:00:00+00,NOT AVAILABLE,MAXIMUM,203,1.6080980458355e-07,0.00184970410093876
2710,10002306,CAMDEN COUNTY CORRECTIONAL FACILITY,330 FEDERAL ST,CAMDEN,NJ,08101,-999,(856) 756-2256,COUNTY,OPEN,-999,CAMDEN,34007,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.camdencounty.com/service/corrections/,2018/04/06 00:00:00+00,IMAGERY/OTHER,2024/07/29 00:00:00+00,https://www.camdencounty.com/service/corrections/,NOT AVAILABLE,-999,8.98812231753254e-07,0.00440066754270659
2711,10000514,PALM BEACH COUNTY CENTRAL DETENTION CENTER,673 FAIRGROUNDS RD,WEST PALM BEACH,FL,33411,-999,(561) 992-1580,COUNTY,CLOSED,0,PALM BEACH,12099,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.pbso.org/inside-pbso/corrections/general/,2018/02/21 00:00:00+00,IMAGERY/OTHER,2024/03/06 00:00:00+00,NOT AVAILABLE,MAXIMUM,-999,7.47164199310646e-06,0.011380494916378
2712,10006721,MONROE COUNTY MAIN DETENTION CENTER,5501 COLLEGE ROAD,KEY WEST,FL,33040,-999,(305) 293-7300,COUNTY,OPEN,-999,MONROE,12087,USA,922140,CORRECTIONAL INSTITUTIONS,https://fdc.myflorida.com/pub/jails/2024/2024_02%20February%20FCDF.pdf,2024/02/29 00:00:00+00,IMAGERY/OTHER,2024/04/12 00:00:00+00,https://www.keysso.net/directory#dirCor,NOT AVAILABLE,596,1.04286493751715e-06,0.0053621266563104
2713,10002168,ORANGE COUNTY FEMALE DETENTION CENTER,3723 VISION BLVD,ORLANDO,FL,32839,-999,(407) 836-3400,COUNTY,OPEN,-999,ORANGE,12095,USA,922140,CORRECTIONAL INSTITUTIONS,https://fdc.myflorida.com/pub/jails/2024/2024_02%20February%20FCDF.pdf,2024/02/28 00:00:00+00,IMAGERY/OTHER,2024/04/12 00:00:00+00,https://netapps.ocfl.net/BestJail/Home/Index,NOT AVAILABLE,652,1.00731949714827e-06,0.00453900680051866
2714,10002297,HUDSON COUNTY CORRECTIONAL CENTER,30 HACKENSACK AVE,KEARNY,NJ,07032,4690,(201) 395-5600,COUNTY,OPEN,-999,HUDSON,34017,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.hcnj.us/corrections/correctional-center/,2016/02/15 00:00:00+00,IMAGERY/OTHER,2024/07/29 00:00:00+00,https://www.hcnj.us/corrections/correctional-center/,NOT AVAILABLE,2080,4.24742688664992e-06,0.011372815145083
2715,10006234,MONROE COUNTY PLANTATION KEY DETENTION FACILITY,88770 OCERSEAS HWY,TAVERNIER,FL,33070,-999,(305) 853-3266,COUNTY,OPEN,-999,MONROE,12087,USA,922140,CORRECTIONAL INSTITUTIONS,https://fdc.myflorida.com/pub/jails/2024/2024_02%20February%20FCDF.pdf,2024/02/29 00:00:00+00,IMAGERY/OTHER,2024/04/12 00:00:00+00,https://www.keysso.net/directory#dirCor,NOT AVAILABLE,47,1.37904521579912e-07,0.00159887507113818
2716,10002171,"ORANGE COUNTY DETENTION CENTER, MAIN FACILITY",3723 VISION BLVD,ORLANDO,FL,32839,-999,(407) 836-3400,COUNTY,OPEN,-999,ORANGE,12095,USA,922140,CORRECTIONAL INSTITUTIONS,https://fdc.myflorida.com/pub/jails/2024/2024_02%20February%20FCDF.pdf,2024/02/28 00:00:00+00,IMAGERY/OTHER,2024/04/12 00:00:00+00,https://netapps.ocfl.net/BestJail/Home/Index,NOT AVAILABLE,1053,3.55922520611784e-06,0.00973881732639832
2717,10002296,MORRIS COUNTY CORRECTIONAL FACILITY,43 JOHN ST,MORRISTOWN,NJ,07960,-999,(973) 631-5174,COUNTY,OPEN,-999,MORRIS,34027,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.morriscountynj.gov/Departments/Jail,2018/04/06 00:00:00+00,IMAGERY/OTHER,2024/07/30 00:00:00+00,https://www.morriscountynj.gov/Departments/Jail,MAXIMUM,524,8.35588707559509e-07,0.00452885320786072
2718,10002167,"ORANGE COUNTY DETENTION CENTER, PHOENIX FACILITY",3723 VISION BLVD,ORLANDO,FL,32839,-999,(407) 836-3400,COUNTY,OPEN,-999,ORANGE,12095,USA,922140,CORRECTIONAL INSTITUTIONS,https://fdc.myflorida.com/pub/jails/2024/2024_02%20February%20FCDF.pdf,2024/02/28 00:00:00+00,IMAGERY/OTHER,2024/04/12 00:00:00+00,https://netapps.ocfl.net/BestJail/Home/Index,NOT AVAILABLE,288,5.68126779398881e-07,0.00435844566233661
2719,10004634,MARTIN COUNTY JAIL,800 SE MONTEREY RD,STUART,FL,34994,-999,(772) 220-7200,COUNTY,OPEN,544,MARTIN,12085,USA,922140,CORRECTIONAL INSTITUTIONS,https://fdc.myflorida.com/pub/jails/2024/2024_02%20February%20FCDF.pdf,2024/02/29 00:00:00+00,IMAGERY/OTHER,2024/04/15 00:00:00+00,https://www.mcsofl.org/191/Corrections-Department,MAXIMUM,696,4.7824792090978e-06,0.00943008992955297
2720,10002629,CLARA WATERS COMMUNITY CORRECTIONS CENTER,9901 N I-35 SERVICE RD,OKLAHOMA CITY,OK,73131,5228,(405) 254-3200,STATE,OPEN,-999,OKLAHOMA,40109,USA,922140,CORRECTIONAL INSTITUTIONS,https://oklahoma.gov/doc/facilities/clara-waters-community-corrections-center.html,2018/01/02 00:00:00+00,IMAGERY/OTHER,2024/03/27 00:00:00+00,https://oklahoma.gov/doc/facilities/clara-waters-community-corrections-center.html,MINIMUM,-999,2.87051057057397e-06,0.00797087265448265
2721,10000516,PALM BEACH COUNTY WEST DETENTION CENTER,38811 JAMES WHEELER WAY,BELLE GLADE,FL,33430,-999,(561) 712-2971,COUNTY,OPEN,-999,PALM BEACH,12099,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.pbso.org/inside-pbso/corrections/general,2024/03/06 00:00:00+00,IMAGERY/OTHER,2024/03/06 00:00:00+00,https://www.pbso.org/inside-pbso/corrections/inmate-management-bureau/west-detention-center,MAXIMUM,998,1.44370415000594e-06,0.00565090659572042
2722,10000462,ORANGE COUNTY WORK RELEASE CENTER,130 W KALEY ST,ORLANDO,FL,32806,-999,(407) 836-3400,COUNTY,OPEN,46,ORANGE,12095,USA,922140,CORRECTIONAL INSTITUTIONS,"http://www.dc.state.fl.us/pub/jails/, http://www.orangecountyfl.net/JailInmateServices.aspx#.Wo3LVvnwbmG",2018/02/21 00:00:00+00,IMAGERY/OTHER,2019/12/12 00:00:00+00,http://www.orangecountyfl.net/JailInmateServices.aspx#.Wo3LVvnwbmG,MINIMUM,308,5.68700443182024e-07,0.00307060247458904
2723,20000702,VIGO COUNTY JAIL,600 WEST HONEY CREEK DR,TERRE HAUTE,IN,47802,-999,(812) 462-3226,COUNTY,OPEN,-999,VIGO,18167,USA,922140,CORRECTIONAL INSTITUTIONS,https://sheriff.vigocounty.in.gov/department/index.php?structureid=10,2024/08/01 00:00:00+00,IMAGERY/OTHER,2024/08/01 00:00:00+00,http://sheriff.vigocounty.in.gov/,NOT AVAILABLE,400,1.24328789752326e-06,0.00531802883524799
